synthetic_transaction_id,synthetic_user_id,timestamp,dataset_split,target_scenario_label,anomaly_score_raw,anomaly_score,transparent_baseline_score,baseline_signal_amount_deviation,baseline_signal_time_deviation,baseline_signal_rapid_repeat,baseline_signal_novelty,baseline_signal_history_limited,synthetic_label_evaluation_only,synthetic_label_notice
syn-transaction-000001,syn-user-0425,2024-01-01T00:07:54Z,train,normal,2.09673074,0.776967,0.3,0.0,0.0,0.0,1.0,1.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004516,syn-user-0292,2024-02-06T14:11:50Z,train,normal,0.57104476,0.185053,0.365295,0.84265,0.0625,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004517,syn-user-0339,2024-02-06T14:15:02Z,train,synthetic_rapid_repeat,0.53144052,0.169688,0.229043,0.022737,0.111111,1.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004518,syn-user-0253,2024-02-06T14:18:07Z,train,normal,0.51785944,0.164419,0.268956,0.229853,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004519,syn-user-0276,2024-02-06T14:20:35Z,train,normal,0.39800081,0.117918,0.120528,0.165649,0.354167,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004520,syn-user-0199,2024-02-06T14:29:39Z,train,normal,1.00870799,0.354851,0.404103,0.080342,0.9,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004521,syn-user-0355,2024-02-06T14:33:47Z,train,normal,0.52874028,0.16864,0.299526,0.553974,0.166667,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004522,syn-user-0127,2024-02-06T14:35:34Z,train,normal,0.44893517,0.137679,0.18567,0.063344,0.333333,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004523,syn-user-0157,2024-02-06T14:35:52Z,train,normal,0.56225458,0.181643,0.325047,0.416824,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004524,syn-user-0169,2024-02-06T14:37:47Z,train,normal,0.846758,0.29202,0.267231,0.293548,0.895833,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004525,syn-user-0149,2024-02-06T14:39:00Z,train,synthetic_unusual_time,0.4893791,0.153369,0.131136,0.29823,0.208333,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004526,syn-user-0398,2024-02-06T14:42:33Z,train,normal,0.39626802,0.117246,0.19538,0.206823,0.166667,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004527,syn-user-0026,2024-02-06T14:43:11Z,train,synthetic_high_amount,0.3385032,0.094835,0.232387,0.08018,0.541667,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004528,syn-user-0355,2024-02-06T14:48:13Z,train,normal,0.54342157,0.174336,0.094276,0.215488,0.148148,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004529,syn-user-0029,2024-02-06T14:48:48Z,train,normal,1.02747012,0.36213,0.275664,0.016101,0.354167,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004530,syn-user-0219,2024-02-06T14:57:02Z,train,normal,0.3479977,0.098518,0.345284,0.35928,0.6875,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004531,syn-user-0265,2024-02-06T14:58:58Z,train,normal,0.62216887,0.204887,0.26384,0.282245,0.895833,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004532,syn-user-0157,2024-02-06T15:01:39Z,train,synthetic_high_amount,0.7145783,0.240739,0.314215,0.528863,0.777778,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004533,syn-user-0360,2024-02-06T15:03:10Z,train,normal,0.29924658,0.079605,0.308572,0.528572,0.25,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004534,syn-user-0368,2024-02-06T15:08:34Z,train,normal,0.62620279,0.206452,0.312092,0.568085,0.208333,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004535,syn-user-0148,2024-02-06T15:09:40Z,train,normal,0.34592403,0.097714,0.344881,0.385716,0.645833,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004536,syn-user-0026,2024-02-06T15:10:17Z,train,normal,0.4346835,0.132149,0.171882,0.029731,0.314815,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004537,syn-user-0127,2024-02-06T15:10:50Z,train,normal,0.41649047,0.125091,0.233101,0.135029,0.462963,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004538,syn-user-0152,2024-02-06T15:17:40Z,train,normal,0.30810847,0.083043,0.185438,0.076459,0.3125,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004539,syn-user-0368,2024-02-06T15:30:01Z,train,normal,0.56522926,0.182797,0.212498,0.584871,0.185185,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004540,syn-user-0202,2024-02-06T15:33:46Z,train,synthetic_high_amount,0.52547772,0.167374,0.321388,0.418514,0.479167,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004541,syn-user-0109,2024-02-06T15:33:48Z,train,synthetic_unusual_time,0.83376769,0.28698,0.377681,0.900912,0.537037,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004542,syn-user-0279,2024-02-06T15:43:47Z,train,normal,0.46124941,0.142456,0.188848,0.004493,0.9375,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004543,syn-user-0072,2024-02-06T15:49:56Z,train,synthetic_unusual_time,0.52413732,0.166854,0.354816,0.182721,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004544,syn-user-0023,2024-02-06T15:54:33Z,train,normal,0.51771352,0.164362,0.224625,0.137638,0.916667,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004545,syn-user-0068,2024-02-06T16:00:50Z,train,normal,1.03209177,0.363923,0.227372,0.029512,0.592593,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004546,syn-user-0091,2024-02-06T16:03:52Z,train,normal,0.61198191,0.200935,0.175365,0.181771,0.104167,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004547,syn-user-0091,2024-02-06T16:08:05Z,train,normal,0.56100854,0.181159,0.403727,0.284027,0.092593,1.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004548,syn-user-0322,2024-02-06T16:12:35Z,train,synthetic_unusual_time,0.53680347,0.171768,0.238964,0.227103,0.354167,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004549,syn-user-0231,2024-02-06T16:21:09Z,train,normal,0.50485537,0.159374,0.372604,0.867013,0.5625,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004550,syn-user-0194,2024-02-06T16:27:43Z,train,normal,0.41243071,0.123516,0.198015,0.062828,0.895833,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004551,syn-user-0431,2024-02-06T16:36:10Z,train,normal,1.17292938,0.418564,0.407008,0.065026,0.9375,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004552,syn-user-0116,2024-02-06T16:36:29Z,train,synthetic_high_amount,1.1708429,0.417754,0.317736,0.170233,0.333333,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004553,syn-user-0183,2024-02-06T16:37:16Z,train,synthetic_high_amount,0.67073206,0.223728,0.232844,0.34559,0.145833,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004554,syn-user-0363,2024-02-06T16:37:26Z,train,normal,0.50457783,0.159266,0.24082,0.761066,0.0625,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004555,syn-user-0095,2024-02-06T16:37:44Z,train,synthetic_combined_pattern,1.34036865,0.483524,0.484397,0.281324,1.0,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004556,syn-user-0023,2024-02-06T16:43:48Z,train,synthetic_rapid_repeat,0.44942604,0.137869,0.376949,0.268842,0.981482,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004557,syn-user-0358,2024-02-06T16:49:44Z,train,normal,0.56799246,0.183869,0.440174,0.883914,0.875,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004558,syn-user-0004,2024-02-06T16:51:16Z,train,normal,0.87003313,0.30105,0.359915,0.130273,0.604167,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004559,syn-user-0445,2024-02-06T16:57:35Z,train,normal,0.67090744,0.223796,0.171214,0.070714,0.75,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004560,syn-user-0018,2024-02-06T17:09:29Z,train,normal,0.44597368,0.13653,0.071689,0.072298,0.25,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004561,syn-user-0493,2024-02-06T17:10:06Z,train,normal,0.46861296,0.145313,0.181969,0.037119,0.854167,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004562,syn-user-0431,2024-02-06T17:13:41Z,train,normal,0.57852181,0.187954,0.213624,0.045412,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004563,syn-user-0204,2024-02-06T17:14:18Z,train,normal,0.88095429,0.305287,0.429133,0.763776,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004564,syn-user-0358,2024-02-06T17:15:55Z,train,normal,0.69098678,0.231586,0.488889,1.0,0.944445,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004565,syn-user-0120,2024-02-06T17:20:07Z,train,normal,0.66657304,0.222115,0.134701,0.171226,0.416667,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004566,syn-user-0363,2024-02-06T17:23:00Z,train,synthetic_behavior_deviation,1.14285236,0.406895,0.46838,0.746451,0.222222,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004567,syn-user-0088,2024-02-06T17:39:52Z,train,synthetic_high_amount,0.7399489,0.250582,0.334583,0.448609,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004568,syn-user-0262,2024-02-06T17:40:58Z,train,normal,0.39374902,0.116268,0.119549,0.259607,0.208333,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004569,syn-user-0030,2024-02-06T17:45:00Z,train,normal,0.32389036,0.089165,0.216119,0.127804,0.388889,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004570,syn-user-0079,2024-02-06T17:47:21Z,train,synthetic_unusual_time,0.62536566,0.206128,0.270995,0.500537,0.104167,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004571,syn-user-0187,2024-02-06T17:52:31Z,train,normal,0.90492854,0.314588,0.569932,0.983107,0.875,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004572,syn-user-0273,2024-02-06T17:57:52Z,train,normal,0.66538083,0.221652,0.185837,0.272233,0.520833,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004573,syn-user-0320,2024-02-06T18:11:11Z,train,normal,1.23507451,0.442674,0.418631,0.36766,0.541667,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004574,syn-user-0088,2024-02-06T18:11:43Z,train,normal,0.78551434,0.26826,0.398531,0.66177,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004575,syn-user-0320,2024-02-06T18:14:59Z,train,synthetic_rapid_repeat,0.42407056,0.128032,0.442476,0.153934,0.481481,1.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004576,syn-user-0430,2024-02-06T18:26:45Z,train,synthetic_unusual_time,0.42765435,0.129422,0.291227,0.512424,0.6875,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004577,syn-user-0481,2024-02-06T18:47:40Z,train,normal,0.43950922,0.134022,0.209569,0.11523,0.375,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004578,syn-user-0428,2024-02-06T18:49:17Z,train,normal,0.43659145,0.13289,0.105411,0.226369,0.1875,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004579,syn-user-0049,2024-02-06T18:50:14Z,train,normal,0.34736553,0.098273,0.471645,0.836038,0.604167,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004580,syn-user-0414,2024-02-06T18:55:05Z,train,normal,0.74859244,0.253935,0.519359,0.731195,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004581,syn-user-0125,2024-02-06T19:10:50Z,train,synthetic_high_amount,1.12491234,0.399935,0.432186,0.371175,0.604167,0.0,1.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004582,syn-user-0180,2024-02-06T19:15:53Z,train,normal,0.66027725,0.219672,0.057702,0.164561,0.041667,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004583,syn-user-0280,2024-02-06T19:18:07Z,train,synthetic_high_amount,0.5469232,0.175695,0.453802,0.512672,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004584,syn-user-0338,2024-02-06T19:19:41Z,train,normal,0.39322498,0.116065,0.309961,0.033202,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004585,syn-user-0413,2024-02-06T19:32:09Z,train,normal,0.42783153,0.129491,0.417342,0.530029,0.791667,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004586,syn-user-0086,2024-02-06T19:32:24Z,train,normal,0.36441549,0.104888,0.459995,0.574984,0.9375,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004587,syn-user-0230,2024-02-06T19:34:37Z,train,normal,0.69057096,0.231425,0.308031,0.776769,0.375,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004588,syn-user-0338,2024-02-06T19:53:10Z,train,synthetic_rapid_repeat,0.5231828,0.166484,0.312401,0.103065,0.907407,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004589,syn-user-0205,2024-02-06T20:00:22Z,train,normal,0.50745312,0.160382,0.249323,0.164411,1.0,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004590,syn-user-0016,2024-02-06T20:01:03Z,train,normal,0.52698589,0.16796,0.294747,0.593602,0.583333,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004591,syn-user-0325,2024-02-06T20:06:54Z,train,normal,0.86327822,0.29843,0.46401,0.546699,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004592,syn-user-0014,2024-02-06T20:09:25Z,train,normal,0.65965527,0.219431,0.191062,0.595206,0.0625,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004593,syn-user-0049,2024-02-06T20:17:14Z,train,synthetic_rapid_repeat,0.47764043,0.148815,0.473063,0.663297,0.87037,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004594,syn-user-0239,2024-02-06T20:21:48Z,train,synthetic_high_amount,0.73871193,0.250102,0.574924,0.916414,1.0,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004595,syn-user-0188,2024-02-06T20:22:02Z,train,synthetic_high_amount,0.43572845,0.132555,0.299493,0.151089,0.770833,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004596,syn-user-0014,2024-02-06T20:24:22Z,train,normal,0.68473298,0.22916,0.041682,0.101902,0.055556,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004597,syn-user-0359,2024-02-06T20:30:15Z,train,synthetic_high_amount,0.52796365,0.168339,0.433333,1.0,0.666667,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004598,syn-user-0239,2024-02-06T20:33:29Z,train,synthetic_rapid_repeat,0.67681693,0.226089,0.329838,0.445137,0.981482,0.0,0.0,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
syn-transaction-004599,syn-user-0325,2024-02-06T20:35:37Z,train,normal,0.46762027,0.144928,0.335729,0.130209,0.983333,0.0,0.5,0.0,true,Offline synthetic scenario reference only; not real-world ground truth.
