synthetic_transaction_id,synthetic_user_id,synthetic_account_id,timestamp,amount,currency,synthetic_merchant_id,merchant_category,transaction_channel,transaction_state,scenario_label,scenario_id,is_synthetic_scenario,label_source,label_definition,dataset_type,synthetic,source_system,dataset_version,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,dataset_split,scenario_injection_reason,generator_rule
syn-transaction-003622,syn-user-0121,syn-account-0121,2024-02-02T14:51:05Z,642.16,INR,syn-merchant-0089,grocery,BANK_SIMULATED,COMPLETED,normal,syn-scenario-003622,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,14,4,6,858.47,777122,0.5,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003623,syn-user-0140,syn-account-0140,2024-02-02T14:52:06Z,2165.78,INR,syn-merchant-0058,subscriptions,BANK_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-003623,True,generator_rule,An amount intentionally increased relative to the synthetic user's ordinary range.,synthetic_research,True,SpendShield synthetic generator,v1,14,4,6,813.58,86957,0.5,train,An amount intentionally increased relative to the synthetic user's ordinary range.,Multiply the user's ordinary amount draw by a controlled factor.
syn-transaction-003624,syn-user-0305,syn-account-0305,2024-02-02T15:04:40Z,1093.14,INR,syn-merchant-0036,travel,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-003624,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,15,4,7,1702.11,433943,0.428571,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003625,syn-user-0252,syn-account-0252,2024-02-02T15:06:14Z,403.35,INR,syn-merchant-0047,transport,QR_SIMULATED,COMPLETED,normal,syn-scenario-003625,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,15,4,6,333.15,267040,0.166667,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003626,syn-user-0223,syn-account-0223,2024-02-02T15:09:22Z,592.14,INR,syn-merchant-0031,home,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-003626,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,15,4,5,1578.04,162694,0.4,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003627,syn-user-0335,syn-account-0335,2024-02-02T16:36:32Z,939.63,INR,syn-merchant-0080,other,BANK_SIMULATED,COMPLETED,normal,syn-scenario-003627,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,16,4,12,1185.97,176629,0.666667,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003628,syn-user-0222,syn-account-0222,2024-02-02T16:39:49Z,151.82,INR,syn-merchant-0093,shopping,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-003628,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,16,4,6,321.64,334742,0.666667,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003629,syn-user-0314,syn-account-0314,2024-02-02T16:44:41Z,407.66,INR,syn-merchant-0067,home,BANK_SIMULATED,COMPLETED,normal,syn-scenario-003629,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,16,4,4,817.70,697468,0.5,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003630,syn-user-0439,syn-account-0439,2024-02-02T17:17:04Z,791.69,INR,syn-merchant-0018,healthcare,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-003630,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,4,6,827.16,419505,0.333333,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003631,syn-user-0329,syn-account-0329,2024-02-02T17:28:04Z,956.62,INR,syn-merchant-0017,grocery,BANK_SIMULATED,COMPLETED,normal,syn-scenario-003631,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,4,5,2617.46,1287100,0.4,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003632,syn-user-0402,syn-account-0402,2024-02-02T17:59:47Z,502.85,INR,syn-merchant-0087,entertainment,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-003632,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,17,4,9,911.05,329283,0.222222,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003633,syn-user-0117,syn-account-0117,2024-02-02T18:07:09Z,168.91,INR,syn-merchant-0073,bills,CARD_SIMULATED,COMPLETED,normal,syn-scenario-003633,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,4,6,207.65,315096,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003634,syn-user-0301,syn-account-0301,2024-02-02T18:10:11Z,818.64,INR,syn-merchant-0098,education,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-003634,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,4,7,930.51,336742,0.285714,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003635,syn-user-0359,syn-account-0359,2024-02-02T18:14:30Z,211.44,INR,syn-merchant-0071,transport,QR_SIMULATED,COMPLETED,normal,syn-scenario-003635,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,4,6,487.29,311878,0.333333,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003636,syn-user-0486,syn-account-0486,2024-02-02T18:26:17Z,273.77,INR,syn-merchant-0018,healthcare,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-003636,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,18,4,6,676.15,253951,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003637,syn-user-0321,syn-account-0321,2024-02-02T19:02:14Z,1578.36,INR,syn-merchant-0057,shopping,BANK_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-003637,True,generator_rule,An amount intentionally increased relative to the synthetic user's ordinary range.,synthetic_research,True,SpendShield synthetic generator,v1,19,4,9,210.36,170670,0.0,train,An amount intentionally increased relative to the synthetic user's ordinary range.,Multiply the user's ordinary amount draw by a controlled factor.
syn-transaction-003638,syn-user-0370,syn-account-0370,2024-02-02T19:04:03Z,1193.24,INR,syn-merchant-0005,grocery,BANK_SIMULATED,COMPLETED,normal,syn-scenario-003638,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,4,7,993.22,695496,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003639,syn-user-0356,syn-account-0356,2024-02-02T19:10:33Z,1851.10,INR,syn-merchant-0033,shopping,QR_SIMULATED,COMPLETED,normal,syn-scenario-003639,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,4,7,1226.93,258341,0.142857,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003640,syn-user-0392,syn-account-0392,2024-02-02T19:37:38Z,1126.24,INR,syn-merchant-0075,entertainment,QR_SIMULATED,COMPLETED,normal,syn-scenario-003640,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,4,7,1172.91,189659,0.428571,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003641,syn-user-0006,syn-account-0006,2024-02-02T19:56:39Z,279.64,INR,syn-merchant-0038,education,QR_SIMULATED,COMPLETED,normal,syn-scenario-003641,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,19,4,9,604.37,520733,0.555556,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003642,syn-user-0084,syn-account-0084,2024-02-02T20:05:04Z,384.66,INR,syn-merchant-0033,shopping,CARD_SIMULATED,COMPLETED,normal,syn-scenario-003642,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,4,9,402.58,177541,0.222222,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003643,syn-user-0365,syn-account-0365,2024-02-02T20:14:34Z,970.24,INR,syn-merchant-0071,transport,BANK_SIMULATED,COMPLETED,normal,syn-scenario-003643,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,4,5,1650.07,81637,0.2,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003644,syn-user-0144,syn-account-0144,2024-02-02T20:21:54Z,374.55,INR,syn-merchant-0008,other,QR_SIMULATED,COMPLETED,normal,syn-scenario-003644,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,4,8,992.03,269901,0.5,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003645,syn-user-0177,syn-account-0177,2024-02-02T20:28:29Z,447.26,INR,syn-merchant-0020,other,BANK_SIMULATED,COMPLETED,normal,syn-scenario-003645,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,4,3,295.05,1806799,0.0,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003646,syn-user-0168,syn-account-0168,2024-02-02T20:31:08Z,1140.18,INR,syn-merchant-0089,grocery,BANK_SIMULATED,COMPLETED,normal,syn-scenario-003646,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,4,4,2647.40,1549151,0.75,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003647,syn-user-0231,syn-account-0231,2024-02-02T20:41:45Z,5020.86,INR,syn-merchant-0033,shopping,QR_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-003647,True,generator_rule,An amount intentionally increased relative to the synthetic user's ordinary range.,synthetic_research,True,SpendShield synthetic generator,v1,20,4,7,888.52,442163,0.571429,train,An amount intentionally increased relative to the synthetic user's ordinary range.,Multiply the user's ordinary amount draw by a controlled factor.
syn-transaction-003648,syn-user-0303,syn-account-0303,2024-02-02T20:41:50Z,412.05,INR,syn-merchant-0056,other,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-003648,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,4,6,814.32,520750,0.5,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003649,syn-user-0104,syn-account-0104,2024-02-02T20:45:28Z,1327.92,INR,syn-merchant-0079,home,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-003649,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,20,4,5,1106.24,177589,0.2,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003650,syn-user-0385,syn-account-0385,2024-02-02T21:02:25Z,457.13,INR,syn-merchant-0079,home,QR_SIMULATED,COMPLETED,normal,syn-scenario-003650,True,generator_rule,A generated transaction using the user's ordinary synthetic behavior.,synthetic_research,True,SpendShield synthetic generator,v1,21,4,8,553.40,684335,0.375,train,A generated transaction using the user's ordinary synthetic behavior.,"Preferred category/merchant, typical hour, and ordinary amount draw."
syn-transaction-003651,syn-user-0075,syn-account-0075,2024-02-02T21:05:45Z,2100.10,INR,syn-merchant-0032,other,QR_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-003651,True,generator_rule,An amount intentionally increased relative to the synthetic user's ordinary range.,synthetic_research,True,SpendShield synthetic generator,v1,21,4,6,244.09,429649,0.166667,train,An amount intentionally increased relative to the synthetic user's ordinary range.,Multiply the user's ordinary amount draw by a controlled factor.
